,goal_dist_euclid.mean,goal_dist_euclid.std,goal_dist_euclid.max,goal_dist_euclid.min,goal_dist_euclid.median,goal_dist_euclid.kurtosis,goal_dist_euclid.skewness,goal_dist_euclid.sum,goal_dist_euclid.len,goal_dist_manh.mean,goal_dist_manh.std,goal_dist_manh.max,goal_dist_manh.min,goal_dist_manh.median,goal_dist_manh.kurtosis,goal_dist_manh.skewness,goal_dist_manh.sum,goal_dist_manh.len,goal_radial_dist.mean,goal_radial_dist.std,goal_radial_dist.max,goal_radial_dist.min,goal_radial_dist.median,goal_radial_dist.kurtosis,goal_radial_dist.skewness,goal_radial_dist.sum,goal_radial_dist.len,trap_dist_euclid.mean,trap_dist_euclid.std,trap_dist_euclid.max,trap_dist_euclid.min,trap_dist_euclid.median,trap_dist_euclid.kurtosis,trap_dist_euclid.skewness,trap_dist_euclid.sum,trap_dist_euclid.len,trap_dist_manh.mean,trap_dist_manh.std,trap_dist_manh.max,trap_dist_manh.min,trap_dist_manh.median,trap_dist_manh.kurtosis,trap_dist_manh.skewness,trap_dist_manh.sum,trap_dist_manh.len,trap_radial_dist.mean,trap_radial_dist.std,trap_radial_dist.max,trap_radial_dist.min,trap_radial_dist.median,trap_radial_dist.kurtosis,trap_radial_dist.skewness,trap_radial_dist.sum,trap_radial_dist.len,wall_patch_prop
1514,3.000000,1.000000,4.000000,2.000000,3.000000,-2.000000,0.000000,6.000000,2,3.000000,1.000000,4.000000,2.000000,3.000000,-2.000000,0.000000,6.000000,2,3.000000,1.000000,4.000000,2.000000,3.000000,-2.000000,0.000000,6.000000,2,43.765900,16.234100,60.000000,27.531800,43.765900,-2.000000,-0.000000,87.531800,2,152.000000,58.000000,210.000000,94.000000,152.000000,-2.000000,0.000000,304.000000,2,,,,,,,,0.000000,0,0.000000
1515,10.000000,2.000000,12.000000,8.000000,10.000000,-2.000000,0.000000,20.000000,2,10.000000,2.000000,12.000000,8.000000,10.000000,-2.000000,0.000000,20.000000,2,8.000000,0.000000,8.000000,8.000000,8.000000,-3.000000,0.000000,8.000000,1,38.829804,21.053415,59.883220,17.776389,38.829804,-2.000000,-0.000000,77.659609,2,149.000000,81.000000,230.000000,68.000000,149.000000,-2.000000,0.000000,298.000000,2,,,,,,,,0.000000,0,0.000000
1516,10.752659,6.510018,17.262677,4.242641,10.752659,-2.000000,0.000000,21.505317,2,13.000000,7.000000,20.000000,6.000000,13.000000,-2.000000,0.000000,26.000000,2,4.242641,0.000000,4.242641,4.242641,4.242641,-3.000000,0.000000,4.242641,1,21.062791,11.952357,33.015148,9.110434,21.062791,-2.000000,0.000000,42.125582,2,45.500000,24.500000,70.000000,21.000000,45.500000,-2.000000,0.000000,91.000000,2,9.110434,0.000000,9.110434,9.110434,9.110434,-3.000000,0.000000,9.110434,1,0.000000
1517,17.034544,2.612339,19.646883,14.422205,17.034544,-2.000000,0.000000,34.069088,2,27.000000,3.000000,30.000000,24.000000,27.000000,-2.000000,0.000000,54.000000,2,,,,,,,,0.000000,0,39.535321,8.599905,48.135226,30.935417,39.535321,-2.000000,0.000000,79.070643,2,175.000000,42.000000,217.000000,133.000000,175.000000,-2.000000,0.000000,350.000000,2,,,,,,,,0.000000,0,0.041667
1518,12.064838,0.663084,12.727922,11.401754,12.064838,-2.000000,0.000000,24.129676,2,22.000000,0.000000,22.000000,22.000000,22.000000,-3.000000,0.000000,44.000000,2,,,,,,,,0.000000,0,23.969600,2.336293,26.305893,21.633308,23.969600,-2.000000,0.000000,47.939201,2,95.000000,13.000000,108.000000,82.000000,95.000000,-2.000000,0.000000,190.000000,2,,,,,,,,0.000000,0,0.000000
1519,3.000000,1.000000,4.000000,2.000000,3.000000,-2.000000,0.000000,6.000000,2,3.000000,1.000000,4.000000,2.000000,3.000000,-2.000000,0.000000,6.000000,2,3.000000,1.000000,4.000000,2.000000,3.000000,-2.000000,0.000000,6.000000,2,38.881391,1.318111,40.199502,37.563280,38.881391,-2.000000,0.000000,77.762782,2,180.500000,5.500000,186.000000,175.000000,180.500000,-2.000000,0.000000,361.000000,2,,,,,,,,0.000000,0,0.000000
1520,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,20.276019,7.237614,27.513633,13.038405,20.276019,-2.000000,0.000000,40.552038,2,62.500000,18.500000,81.000000,44.000000,62.500000,-2.000000,0.000000,125.000000,2,,,,,,,,0.000000,0,0.000000
1521,16.883413,1.717662,18.601075,15.165751,16.883413,-2.000000,0.000000,33.766826,2,30.000000,0.000000,30.000000,30.000000,30.000000,-3.000000,0.000000,60.000000,2,,,,,,,,0.000000,0,38.819551,0.206082,39.025633,38.613469,38.819551,-2.000000,0.000000,77.639102,2,169.000000,0.000000,169.000000,169.000000,169.000000,-3.000000,0.000000,338.000000,2,,,,,,,,0.000000,0,0.000000
1522,10.336269,3.265201,13.601471,7.071068,10.336269,-2.000000,-0.000000,20.672538,2,13.500000,3.500000,17.000000,10.000000,13.500000,-2.000000,0.000000,27.000000,2,7.071068,0.000000,7.071068,7.071068,7.071068,-3.000000,0.000000,7.071068,1,32.797723,6.189454,38.987177,26.608269,32.797723,-2.000000,-0.000000,65.595447,2,151.000000,33.000000,184.000000,118.000000,151.000000,-2.000000,0.000000,302.000000,2,,,,,,,,0.000000,0,0.000000
1523,21.024290,2.996534,24.020824,18.027756,21.024290,-2.000000,-0.000000,42.048581,2,25.000000,0.000000,25.000000,25.000000,25.000000,-3.000000,0.000000,50.000000,2,,,,,,,,0.000000,0,47.505393,3.199637,50.705029,44.305756,47.505393,-2.000000,-0.000000,95.010785,2,149.000000,24.000000,173.000000,125.000000,149.000000,-2.000000,0.000000,298.000000,2,,,,,,,,0.000000,0,0.300000
1524,18.109614,11.706489,29.816103,6.403124,18.109614,-2.000000,0.000000,36.219227,2,32.000000,21.000000,53.000000,11.000000,32.000000,-2.000000,0.000000,64.000000,2,6.403124,0.000000,6.403124,6.403124,6.403124,-3.000000,0.000000,6.403124,1,44.284743,25.443300,69.728043,18.841444,44.284743,-2.000000,-0.000000,88.569487,2,210.500000,117.500000,328.000000,93.000000,210.500000,-2.000000,0.000000,421.000000,2,,,,,,,,0.000000,0,0.000000
1525,8.734168,3.635149,12.369317,5.099020,8.734168,-2.000000,0.000000,17.468336,2,10.500000,4.500000,15.000000,6.000000,10.500000,-2.000000,0.000000,21.000000,2,5.099020,0.000000,5.099020,5.099020,5.099020,-3.000000,0.000000,5.099020,1,15.961110,2.396450,18.357560,13.564660,15.961110,-2.000000,0.000000,31.922220,2,33.500000,5.500000,39.000000,28.000000,33.500000,-2.000000,0.000000,67.000000,2,,,,,,,,0.000000,0,0.000000
1526,14.678723,0.187346,14.866069,14.491377,14.678723,-2.000000,-0.000000,29.357445,2,26.500000,0.500000,27.000000,26.000000,26.500000,-2.000000,0.000000,53.000000,2,,,,,,,,0.000000,0,24.253925,2.597518,26.851443,21.656408,24.253925,-2.000000,0.000000,48.507851,2,69.000000,8.000000,77.000000,61.000000,69.000000,-2.000000,0.000000,138.000000,2,,,,,,,,0.000000,0,0.000000
1527,20.050130,3.740624,23.790755,16.309506,20.050130,-2.000000,-0.000000,40.100261,2,36.000000,6.000000,42.000000,30.000000,36.000000,-2.000000,0.000000,72.000000,2,,,,,,,,0.000000,0,35.041143,1.455432,36.496575,33.585711,35.041143,-2.000000,0.000000,70.082286,2,111.000000,5.000000,116.000000,106.000000,111.000000,-2.000000,0.000000,222.000000,2,,,,,,,,0.000000,0,0.023810
1528,9.527693,0.472307,10.000000,9.055385,9.527693,-2.000000,0.000000,19.055385,2,12.000000,2.000000,14.000000,10.000000,12.000000,-2.000000,0.000000,24.000000,2,,,,,,,,0.000000,0,28.536915,2.155103,30.692019,26.381812,28.536915,-2.000000,0.000000,57.073830,2,109.000000,5.000000,114.000000,104.000000,109.000000,-2.000000,0.000000,218.000000,2,,,,,,,,0.000000,0,0.000000
1529,15.049907,5.000031,20.049938,10.049876,15.049907,-2.000000,0.000000,30.099813,2,29.500000,8.500000,38.000000,21.000000,29.500000,-2.000000,0.000000,59.000000,2,10.049876,0.000000,10.049876,10.049876,10.049876,-3.000000,0.000000,10.049876,1,47.299120,3.208305,50.507425,44.090815,47.299120,-2.000000,-0.000000,94.598241,2,237.500000,19.500000,257.000000,218.000000,237.500000,-2.000000,0.000000,475.000000,2,,,,,,,,0.000000,0,0.000000
1530,5.500000,1.500000,7.000000,4.000000,5.500000,-2.000000,0.000000,11.000000,2,5.500000,1.500000,7.000000,4.000000,5.500000,-2.000000,0.000000,11.000000,2,5.500000,1.500000,7.000000,4.000000,5.500000,-2.000000,0.000000,11.000000,2,36.459497,8.228309,44.687806,28.231188,36.459497,-2.000000,0.000000,72.918994,2,135.000000,30.000000,165.000000,105.000000,135.000000,-2.000000,0.000000,270.000000,2,,,,,,,,0.000000,0,0.250000
1531,19.498928,8.590216,28.089144,10.908712,19.498928,-2.000000,0.000000,38.997856,2,39.000000,18.000000,57.000000,21.000000,39.000000,-2.000000,0.000000,78.000000,2,,,,,,,,0.000000,0,30.517738,15.286192,45.803930,15.231546,30.517738,-2.000000,0.000000,61.035476,2,108.000000,52.000000,160.000000,56.000000,108.000000,-2.000000,0.000000,216.000000,2,,,,,,,,0.000000,0,0.000000
1532,1.000000,1.000000,2.000000,0.000000,1.000000,-2.000000,0.000000,2.000000,2,1.000000,1.000000,2.000000,0.000000,1.000000,-2.000000,0.000000,2.000000,2,1.000000,1.000000,2.000000,0.000000,1.000000,-2.000000,0.000000,2.000000,2,36.173194,0.006911,36.180105,36.166283,36.173194,-2.000000,-0.000000,72.346388,2,141.500000,8.500000,150.000000,133.000000,141.500000,-2.000000,0.000000,283.000000,2,,,,,,,,0.000000,0,0.000000
1533,15.558561,3.229733,18.788294,12.328828,15.558561,-2.000000,-0.000000,31.117122,2,23.500000,7.500000,31.000000,16.000000,23.500000,-2.000000,0.000000,47.000000,2,,,,,,,,0.000000,0,39.563145,13.105632,52.668776,26.457513,39.563145,-2.000000,-0.000000,79.126289,2,140.000000,54.000000,194.000000,86.000000,140.000000,-2.000000,0.000000,280.000000,2,,,,,,,,0.000000,0,0.000000
1534,13.088422,6.685298,19.773720,6.403124,13.088422,-2.000000,0.000000,26.176844,2,28.000000,15.000000,43.000000,13.000000,28.000000,-2.000000,0.000000,56.000000,2,6.403124,0.000000,6.403124,6.403124,6.403124,-3.000000,0.000000,6.403124,1,27.240562,11.178184,38.418745,16.062378,27.240562,-2.000000,-0.000000,54.481124,2,111.000000,45.000000,156.000000,66.000000,111.000000,-2.000000,0.000000,222.000000,2,,,,,,,,0.000000,0,0.000000
1535,17.907357,5.179435,23.086793,12.727922,17.907357,-2.000000,0.000000,35.814715,2,28.500000,10.500000,39.000000,18.000000,28.500000,-2.000000,0.000000,57.000000,2,,,,,,,,0.000000,0,46.779784,7.946809,54.726593,38.832976,46.779784,-2.000000,0.000000,93.559569,2,200.500000,30.500000,231.000000,170.000000,200.500000,-2.000000,0.000000,401.000000,2,,,,,,,,0.000000,0,0.000000
1536,22.622889,1.790222,24.413111,20.832667,22.622889,-2.000000,0.000000,45.245778,2,36.000000,6.000000,42.000000,30.000000,36.000000,-2.000000,0.000000,72.000000,2,,,,,,,,0.000000,0,43.808416,8.326026,52.134442,35.482390,43.808416,-2.000000,0.000000,87.616832,2,157.500000,34.500000,192.000000,123.000000,157.500000,-2.000000,0.000000,315.000000,2,,,,,,,,0.000000,0,0.000000
1537,16.412276,1.279530,17.691806,15.132746,16.412276,-2.000000,-0.000000,32.824552,2,25.000000,0.000000,25.000000,25.000000,25.000000,-3.000000,0.000000,50.000000,2,,,,,,,,0.000000,0,39.143314,6.693353,45.836667,32.449961,39.143314,-2.000000,-0.000000,78.286628,2,147.000000,20.000000,167.000000,127.000000,147.000000,-2.000000,0.000000,294.000000,2,,,,,,,,0.000000,0,0.000000
1538,22.602018,10.518972,33.120990,12.083046,22.602018,-2.000000,0.000000,45.204036,2,37.500000,19.500000,57.000000,18.000000,37.500000,-2.000000,0.000000,75.000000,2,12.083046,0.000000,12.083046,12.083046,12.083046,-3.000000,0.000000,12.083046,1,62.414100,7.614465,70.028566,54.799635,62.414100,-2.000000,0.000000,124.828201,2,258.500000,39.500000,298.000000,219.000000,258.500000,-2.000000,0.000000,517.000000,2,,,,,,,,0.000000,0,0.000000
1539,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,20.361595,2.811666,23.173260,17.549929,20.361595,-2.000000,-0.000000,40.723189,2,59.500000,7.500000,67.000000,52.000000,59.500000,-2.000000,0.000000,119.000000,2,,,,,,,,0.000000,0,0.000000
1540,25.503245,1.607639,27.110883,23.895606,25.503245,-2.000000,0.000000,51.006490,2,48.000000,1.000000,49.000000,47.000000,48.000000,-2.000000,0.000000,96.000000,2,,,,,,,,0.000000,0,54.591020,8.504146,63.095166,46.086874,54.591020,-2.000000,0.000000,109.182041,2,240.500000,32.500000,273.000000,208.000000,240.500000,-2.000000,0.000000,481.000000,2,,,,,,,,0.000000,0,0.046875
1541,5.597087,1.473981,7.071068,4.123106,5.597087,-2.000000,-0.000000,11.194173,2,7.500000,2.500000,10.000000,5.000000,7.500000,-2.000000,0.000000,15.000000,2,5.597087,1.473981,7.071068,4.123106,5.597087,-2.000000,-0.000000,11.194173,2,29.103644,8.830509,37.934153,20.273135,29.103644,-2.000000,0.000000,58.207288,2,111.000000,40.000000,151.000000,71.000000,111.000000,-2.000000,0.000000,222.000000,2,,,,,,,,0.000000,0,0.000000
1542,22.698354,3.359274,26.057628,19.339080,22.698354,-2.000000,0.000000,45.396708,2,35.500000,0.500000,36.000000,35.000000,35.500000,-2.000000,0.000000,71.000000,2,,,,,,,,0.000000,0,31.694918,10.790373,42.485292,20.904545,31.694918,-2.000000,0.000000,63.389837,2,75.000000,28.000000,103.000000,47.000000,75.000000,-2.000000,0.000000,150.000000,2,,,,,,,,0.000000,0,0.000000
1543,11.000000,5.000000,16.000000,6.000000,11.000000,-2.000000,0.000000,22.000000,2,11.000000,5.000000,16.000000,6.000000,11.000000,-2.000000,0.000000,22.000000,2,6.000000,0.000000,6.000000,6.000000,6.000000,-3.000000,0.000000,6.000000,1,48.370039,5.416576,53.786615,42.953463,48.370039,-2.000000,0.000000,96.740079,2,161.000000,16.000000,177.000000,145.000000,161.000000,-2.000000,0.000000,322.000000,2,,,,,,,,0.000000,0,0.000000
1544,18.583173,3.188368,21.771541,15.394804,18.583173,-2.000000,0.000000,37.166345,2,32.500000,9.500000,42.000000,23.000000,32.500000,-2.000000,0.000000,65.000000,2,,,,,,,,0.000000,0,38.590197,5.726843,44.317040,32.863353,38.590197,-2.000000,0.000000,77.180393,2,167.000000,29.000000,196.000000,138.000000,167.000000,-2.000000,0.000000,334.000000,2,,,,,,,,0.000000,0,0.000000
1545,8.089518,6.675305,14.764823,1.414214,8.089518,-2.000000,-0.000000,16.179037,2,11.000000,9.000000,20.000000,2.000000,11.000000,-2.000000,0.000000,22.000000,2,1.414214,0.000000,1.414214,1.414214,1.414214,-3.000000,0.000000,1.414214,1,27.700829,1.471075,29.171904,26.229754,27.700829,-2.000000,0.000000,55.401658,2,80.500000,8.500000,89.000000,72.000000,80.500000,-2.000000,0.000000,161.000000,2,,,,,,,,0.000000,0,0.000000
1546,9.161229,3.684004,12.845233,5.477226,9.161229,-2.000000,-0.000000,18.322458,2,17.500000,7.500000,25.000000,10.000000,17.500000,-2.000000,0.000000,35.000000,2,5.477226,0.000000,5.477226,5.477226,5.477226,-3.000000,0.000000,5.477226,1,12.479130,0.520870,13.000000,11.958261,12.479130,-2.000000,0.000000,24.958261,2,32.000000,1.000000,33.000000,31.000000,32.000000,-2.000000,0.000000,64.000000,2,,,,,,,,0.000000,0,0.000000
1547,21.624333,1.699474,23.323808,19.924859,21.624333,-2.000000,-0.000000,43.248666,2,43.500000,4.500000,48.000000,39.000000,43.500000,-2.000000,0.000000,87.000000,2,,,,,,,,0.000000,0,40.788057,5.859558,46.647615,34.928498,40.788057,-2.000000,0.000000,81.576114,2,142.000000,34.000000,176.000000,108.000000,142.000000,-2.000000,0.000000,284.000000,2,,,,,,,,0.000000,0,0.000000
1548,4.949747,2.121320,7.071068,2.828427,4.949747,-2.000000,0.000000,9.899495,2,6.000000,2.000000,8.000000,4.000000,6.000000,-2.000000,0.000000,12.000000,2,4.949747,2.121320,7.071068,2.828427,4.949747,-2.000000,0.000000,9.899495,2,35.816652,1.291299,37.107951,34.525353,35.816652,-2.000000,-0.000000,71.633304,2,154.500000,6.500000,161.000000,148.000000,154.500000,-2.000000,0.000000,309.000000,2,,,,,,,,0.000000,0,0.027778
1549,14.319114,9.846978,24.166092,4.472136,14.319114,-2.000000,0.000000,28.638228,2,19.000000,13.000000,32.000000,6.000000,19.000000,-2.000000,0.000000,38.000000,2,4.472136,0.000000,4.472136,4.472136,4.472136,-3.000000,0.000000,4.472136,1,28.641373,12.516858,41.158231,16.124515,28.641373,-2.000000,0.000000,57.282747,2,79.000000,35.000000,114.000000,44.000000,79.000000,-2.000000,0.000000,158.000000,2,,,,,,,,0.000000,0,0.100000
1550,13.746428,3.746428,17.492856,10.000000,13.746428,-2.000000,0.000000,27.492856,2,20.000000,4.000000,24.000000,16.000000,20.000000,-2.000000,0.000000,40.000000,2,,,,,,,,0.000000,0,23.015936,8.733079,31.749016,14.282857,23.015936,-2.000000,0.000000,46.031873,2,71.000000,27.000000,98.000000,44.000000,71.000000,-2.000000,0.000000,142.000000,2,,,,,,,,0.000000,0,0.000000
1551,12.261490,3.486526,15.748016,8.774964,12.261490,-2.000000,0.000000,24.522980,2,19.500000,4.500000,24.000000,15.000000,19.500000,-2.000000,0.000000,39.000000,2,8.774964,0.000000,8.774964,8.774964,8.774964,-3.000000,0.000000,8.774964,1,35.908224,16.389003,52.297227,19.519221,35.908224,-2.000000,0.000000,71.816449,2,164.000000,77.000000,241.000000,87.000000,164.000000,-2.000000,0.000000,328.000000,2,,,,,,,,0.000000,0,0.000000
1552,23.255728,9.363284,32.619013,13.892444,23.255728,-2.000000,0.000000,46.511457,2,44.500000,19.500000,64.000000,25.000000,44.500000,-2.000000,0.000000,89.000000,2,,,,,,,,0.000000,0,30.062042,7.434625,37.496667,22.627417,30.062042,-2.000000,0.000000,60.124084,2,84.000000,18.000000,102.000000,66.000000,84.000000,-2.000000,0.000000,168.000000,2,,,,,,,,0.000000,0,0.000000
1553,18.124088,6.165827,24.289916,11.958261,18.124088,-2.000000,-0.000000,36.248176,2,34.500000,13.500000,48.000000,21.000000,34.500000,-2.000000,0.000000,69.000000,2,,,,,,,,0.000000,0,28.777863,3.440144,32.218007,25.337719,28.777863,-2.000000,0.000000,57.555726,2,86.000000,12.000000,98.000000,74.000000,86.000000,-2.000000,0.000000,172.000000,2,,,,,,,,0.000000,0,0.000000
1554,8.417659,0.801886,9.219544,7.615773,8.417659,-2.000000,0.000000,16.835318,2,11.500000,1.500000,13.000000,10.000000,11.500000,-2.000000,0.000000,23.000000,2,8.417659,0.801886,9.219544,7.615773,8.417659,-2.000000,0.000000,16.835318,2,21.305861,10.865555,32.171416,10.440307,21.305861,-2.000000,-0.000000,42.611722,2,53.000000,24.000000,77.000000,29.000000,53.000000,-2.000000,0.000000,106.000000,2,10.440307,0.000000,10.440307,10.440307,10.440307,-3.000000,0.000000,10.440307,1,0.208333
1555,12.365520,2.931539,15.297059,9.433981,12.365520,-2.000000,-0.000000,24.731040,2,19.500000,4.500000,24.000000,15.000000,19.500000,-2.000000,0.000000,39.000000,2,9.433981,0.000000,9.433981,9.433981,9.433981,-3.000000,0.000000,9.433981,1,30.886889,7.713629,38.600518,23.173260,30.886889,-2.000000,0.000000,61.773779,2,98.500000,19.500000,118.000000,79.000000,98.500000,-2.000000,0.000000,197.000000,2,,,,,,,,0.000000,0,0.000000
1556,9.500000,3.500000,13.000000,6.000000,9.500000,-2.000000,0.000000,19.000000,2,9.500000,3.500000,13.000000,6.000000,9.500000,-2.000000,0.000000,19.000000,2,6.000000,0.000000,6.000000,6.000000,6.000000,-3.000000,0.000000,6.000000,1,39.507573,5.258485,44.766059,34.249088,39.507573,-2.000000,0.000000,79.015146,2,162.500000,15.500000,178.000000,147.000000,162.500000,-2.000000,0.000000,325.000000,2,,,,,,,,0.000000,0,0.000000
1557,10.172753,0.122877,10.295630,10.049876,10.172753,-2.000000,0.000000,20.345506,2,12.500000,1.500000,14.000000,11.000000,12.500000,-2.000000,0.000000,25.000000,2,10.172753,0.122877,10.295630,10.049876,10.172753,-2.000000,0.000000,20.345506,2,48.541059,1.328772,49.869831,47.212287,48.541059,-2.000000,0.000000,97.082117,2,228.000000,7.000000,235.000000,221.000000,228.000000,-2.000000,0.000000,456.000000,2,,,,,,,,0.000000,0,0.000000
1558,13.772278,2.196441,15.968719,11.575837,13.772278,-2.000000,0.000000,27.544556,2,23.500000,3.500000,27.000000,20.000000,23.500000,-2.000000,0.000000,47.000000,2,,,,,,,,0.000000,0,35.775535,3.822445,39.597980,31.953091,35.775535,-2.000000,0.000000,71.551070,2,168.500000,21.500000,190.000000,147.000000,168.500000,-2.000000,0.000000,337.000000,2,,,,,,,,0.000000,0,0.000000
1559,2.000000,1.000000,3.000000,1.000000,2.000000,-2.000000,0.000000,4.000000,2,2.000000,1.000000,3.000000,1.000000,2.000000,-2.000000,0.000000,4.000000,2,2.000000,1.000000,3.000000,1.000000,2.000000,-2.000000,0.000000,4.000000,2,28.545979,14.581739,43.127717,13.964240,28.545979,-2.000000,0.000000,57.091957,2,106.500000,55.500000,162.000000,51.000000,106.500000,-2.000000,0.000000,213.000000,2,,,,,,,,0.000000,0,0.000000
1560,10.382412,4.382412,14.764823,6.000000,10.382412,-2.000000,0.000000,20.764823,2,13.000000,7.000000,20.000000,6.000000,13.000000,-2.000000,0.000000,26.000000,2,6.000000,0.000000,6.000000,6.000000,6.000000,-3.000000,0.000000,6.000000,1,35.238743,4.497890,39.736633,30.740852,35.238743,-2.000000,0.000000,70.477485,2,145.000000,12.000000,157.000000,133.000000,145.000000,-2.000000,0.000000,290.000000,2,,,,,,,,0.000000,0,0.125000
1561,28.211502,8.161565,36.373067,20.049938,28.211502,-2.000000,0.000000,56.423005,2,51.500000,9.500000,61.000000,42.000000,51.500000,-2.000000,0.000000,103.000000,2,,,,,,,,0.000000,0,63.365216,23.352718,86.717934,40.012498,63.365216,-2.000000,0.000000,126.730432,2,256.500000,89.500000,346.000000,167.000000,256.500000,-2.000000,0.000000,513.000000,2,,,,,,,,0.000000,0,0.000000
1562,14.755773,3.710412,18.466185,11.045361,14.755773,-2.000000,0.000000,29.511546,2,20.500000,2.500000,23.000000,18.000000,20.500000,-2.000000,0.000000,41.000000,2,11.045361,0.000000,11.045361,11.045361,11.045361,-3.000000,0.000000,11.045361,1,22.731091,6.147967,28.879058,16.583124,22.731091,-2.000000,0.000000,45.462182,2,60.500000,15.500000,76.000000,45.000000,60.500000,-2.000000,0.000000,121.000000,2,,,,,,,,0.000000,0,0.041667
1563,8.955558,0.893300,9.848858,8.062258,8.955558,-2.000000,0.000000,17.911116,2,12.000000,1.000000,13.000000,11.000000,12.000000,-2.000000,0.000000,24.000000,2,8.955558,0.893300,9.848858,8.062258,8.955558,-2.000000,0.000000,17.911116,2,30.360965,8.497754,38.858718,21.863211,30.360965,-2.000000,-0.000000,60.721930,2,76.000000,16.000000,92.000000,60.000000,76.000000,-2.000000,0.000000,152.000000,2,,,,,,,,0.000000,0,0.166667
1564,11.318298,9.586247,20.904545,1.732051,11.318298,-2.000000,-0.000000,22.636596,2,18.000000,15.000000,33.000000,3.000000,18.000000,-2.000000,0.000000,36.000000,2,1.732051,0.000000,1.732051,1.732051,1.732051,-3.000000,0.000000,1.732051,1,31.155492,7.831685,38.987177,23.323808,31.155492,-2.000000,0.000000,62.310985,2,139.000000,33.000000,172.000000,106.000000,139.000000,-2.000000,0.000000,278.000000,2,,,,,,,,0.000000,0,0.000000
1565,24.851439,3.450504,28.301943,21.400935,24.851439,-2.000000,-0.000000,49.702878,2,40.500000,4.500000,45.000000,36.000000,40.500000,-2.000000,0.000000,81.000000,2,,,,,,,,0.000000,0,36.445380,3.038794,39.484174,33.406586,36.445380,-2.000000,0.000000,72.890760,2,126.500000,1.500000,128.000000,125.000000,126.500000,-2.000000,0.000000,253.000000,2,,,,,,,,0.000000,0,0.027778
1566,15.009256,12.009256,27.018512,3.000000,15.009256,-2.000000,0.000000,30.018512,2,20.500000,17.500000,38.000000,3.000000,20.500000,-2.000000,0.000000,41.000000,2,3.000000,0.000000,3.000000,3.000000,3.000000,-3.000000,0.000000,3.000000,1,47.326174,18.620774,65.946948,28.705400,47.326174,-2.000000,-0.000000,94.652349,2,144.500000,56.500000,201.000000,88.000000,144.500000,-2.000000,0.000000,289.000000,2,,,,,,,,0.000000,0,0.000000
1567,6.189565,1.090545,7.280110,5.099020,6.189565,-2.000000,-0.000000,12.379129,2,9.500000,1.500000,11.000000,8.000000,9.500000,-2.000000,0.000000,19.000000,2,6.189565,1.090545,7.280110,5.099020,6.189565,-2.000000,-0.000000,12.379129,2,35.706365,18.589123,54.295488,17.117243,35.706365,-2.000000,0.000000,71.412731,2,148.500000,77.500000,226.000000,71.000000,148.500000,-2.000000,0.000000,297.000000,2,,,,,,,,0.000000,0,0.000000
1568,10.500000,3.500000,14.000000,7.000000,10.500000,-2.000000,0.000000,21.000000,2,10.500000,3.500000,14.000000,7.000000,10.500000,-2.000000,0.000000,21.000000,2,7.000000,0.000000,7.000000,7.000000,7.000000,-3.000000,0.000000,7.000000,1,34.029073,8.125405,42.154478,25.903668,34.029073,-2.000000,-0.000000,68.058146,2,105.000000,22.000000,127.000000,83.000000,105.000000,-2.000000,0.000000,210.000000,2,,,,,,,,0.000000,0,0.156250
1569,16.212169,7.494371,23.706539,8.717798,16.212169,-2.000000,-0.000000,32.424337,2,28.000000,10.000000,38.000000,18.000000,28.000000,-2.000000,0.000000,56.000000,2,8.717798,0.000000,8.717798,8.717798,8.717798,-3.000000,0.000000,8.717798,1,41.302592,19.211870,60.514461,22.090722,41.302592,-2.000000,0.000000,82.605183,2,169.000000,71.000000,240.000000,98.000000,169.000000,-2.000000,0.000000,338.000000,2,,,,,,,,0.000000,0,0.000000
1570,21.744484,2.770818,24.515301,18.973666,21.744484,-2.000000,0.000000,43.488967,2,26.500000,2.500000,29.000000,24.000000,26.500000,-2.000000,0.000000,53.000000,2,,,,,,,,0.000000,0,61.379352,15.542686,76.922038,45.836667,61.379352,-2.000000,0.000000,122.758705,2,221.000000,64.000000,285.000000,157.000000,221.000000,-2.000000,0.000000,442.000000,2,,,,,,,,0.000000,0,0.000000
1571,14.351178,0.209042,14.560220,14.142136,14.351178,-2.000000,0.000000,28.702355,2,17.000000,1.000000,18.000000,16.000000,17.000000,-2.000000,0.000000,34.000000,2,,,,,,,,0.000000,0,33.836217,12.907767,46.743984,20.928450,33.836217,-2.000000,0.000000,67.672433,2,90.500000,36.500000,127.000000,54.000000,90.500000,-2.000000,0.000000,181.000000,2,,,,,,,,0.000000,0,0.208333
