,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB,SARSA,MCCONTROL,QLEARNING,DQLEARNING
331,16,11,23,2,0.312237,0.002206,1.000000,1.000000,1.000000,1.000000
332,23,31,28,3,0.313267,0.201496,-2.000000,-2.000000,-2.000000,-2.000000
333,10,29,19,3,0.219539,0.177049,0.997000,0.997000,0.997000,-2.000000
334,21,13,24,1,0.216422,0.224987,-2.000000,-1.001000,-2.000000,-2.000000
335,12,20,11,4,0.283550,0.015119,1.000000,1.000000,1.000000,1.000000
336,25,14,28,5,0.098002,0.158432,0.995000,0.988000,0.995000,0.995000
337,18,26,28,5,0.417261,0.231591,-2.000000,0.982000,-2.000000,-2.000000
338,16,10,25,2,0.220804,0.117942,0.998000,0.998000,0.998000,0.998000
339,23,16,22,2,0.264724,0.029461,-2.000000,-1.004000,-2.000000,-2.000000
340,15,18,20,5,0.263543,0.132408,0.998000,0.998000,0.998000,0.998000
341,14,26,26,4,0.151114,0.103947,0.995000,0.995000,0.995000,0.995000
342,13,29,24,5,0.327380,0.136887,0.991000,0.991000,0.993000,-2.000000
343,10,29,10,4,0.190091,0.199019,0.994000,0.994000,0.994000,-2.000000
344,27,31,25,4,0.062424,0.027458,-2.000000,-2.000000,0.990000,0.990000
345,17,17,23,3,0.101064,0.239542,-2.000000,-1.001000,-2.000000,-2.000000
346,12,11,23,3,0.183364,0.196563,0.999000,0.999000,0.999000,0.999000
347,30,20,28,1,0.375437,0.191403,0.987000,0.987000,0.989000,-2.000000
348,31,14,24,2,0.469325,0.118130,-2.000000,-1.001000,-2.000000,-2.000000
349,22,15,8,1,0.048340,0.022957,-2.000000,-2.000000,-2.000000,-2.000000
350,11,27,30,1,0.190386,0.090844,-2.000000,-1.000000,-2.000000,-2.000000
351,14,18,12,3,0.245455,0.065500,-2.000000,-1.003000,-2.000000,-2.000000
352,21,23,31,5,0.020306,0.015097,0.996000,0.996000,0.996000,0.994000
353,15,17,9,1,0.402887,0.037948,-2.000000,0.996000,0.996000,0.994000
354,11,14,8,1,0.076264,0.192823,0.989000,-1.001000,0.991000,-2.000000
355,31,27,11,1,0.219879,0.107354,-2.000000,-2.000000,0.988000,-2.000000
356,22,15,18,3,0.390882,0.247802,0.993000,0.993000,0.993000,-2.000000
357,18,31,17,1,0.055046,0.128933,-2.000000,-1.001000,-2.000000,-2.000000
358,12,14,29,5,0.005903,0.178697,-2.000000,-1.003000,0.991000,-2.000000
359,27,20,21,1,0.311356,0.186987,-2.000000,0.974000,-2.000000,-2.000000
360,14,16,10,2,0.443542,0.014136,0.992000,-2.000000,0.992000,0.992000
361,20,19,13,4,0.023783,0.145177,0.998000,0.998000,0.998000,0.998000
362,12,22,28,3,0.379343,0.044475,1.000000,1.000000,1.000000,1.000000
363,24,18,20,4,0.248319,0.185221,0.998000,0.998000,0.998000,0.998000
364,16,20,15,4,0.487025,0.063256,0.995000,-2.000000,0.995000,0.993000
365,25,15,17,5,0.298882,0.166551,0.998000,0.996000,0.998000,0.998000
366,31,12,22,4,0.393476,0.241663,-2.000000,-2.000000,-2.000000,-2.000000
367,20,26,30,1,0.271821,0.157109,0.995000,0.995000,0.995000,-2.000000
368,31,19,12,2,0.113024,0.205028,-2.000000,-2.000000,0.990000,-2.000000
369,20,21,15,5,0.193345,0.218464,0.990000,-2.000000,0.992000,-2.000000
370,28,28,22,3,0.218097,0.222123,0.994000,0.994000,0.994000,-2.000000
371,26,26,24,2,0.436273,0.154074,-2.000000,-1.004000,-2.000000,-2.000000
372,28,12,16,5,0.315365,0.075558,-2.000000,-2.000000,-2.000000,-2.000000
373,29,23,17,1,0.413855,0.197288,-2.000000,0.984000,-2.000000,-2.000000
374,16,16,10,4,0.165069,0.156258,0.998000,0.998000,0.998000,0.998000
375,14,29,18,4,0.052762,0.022220,0.996000,0.996000,0.996000,0.996000
376,25,29,23,5,0.354081,0.239400,0.988000,-1.001000,-2.000000,-2.000000
377,10,11,13,5,0.413543,0.223559,0.998000,0.998000,0.998000,0.998000
378,11,10,28,3,0.082216,0.238620,0.996000,0.996000,0.996000,0.995000
379,10,20,20,2,0.436463,0.062957,0.990000,0.994000,0.994000,-2.000000
380,24,31,14,2,0.348314,0.125450,-2.000000,-2.000000,-2.000000,-2.000000
381,30,18,29,3,0.480797,0.009994,0.994000,0.994000,0.994000,0.994000
382,21,18,24,4,0.228744,0.081648,0.998000,0.998000,0.998000,0.998000
383,15,17,30,4,0.444169,0.076039,-2.000000,-1.001000,0.993000,-2.000000
384,30,14,12,3,0.482839,0.207866,-2.000000,-2.000000,-2.000000,-2.000000
385,31,30,13,1,0.312094,0.070250,-2.000000,0.987000,0.993000,-2.000000
386,27,29,17,2,0.262039,0.193326,-2.000000,-2.000000,-2.000000,-2.000000
387,16,21,12,1,0.494611,0.032798,-2.000000,-1.007000,-2.000000,-2.000000
388,11,23,20,4,0.468640,0.048812,0.995000,0.995000,0.995000,-2.000000
389,27,23,26,4,0.217337,0.158285,0.991000,-2.000000,0.996000,-2.000000
390,11,13,31,5,0.351775,0.128606,0.989000,0.989000,-2.000000,-2.000000
391,22,29,28,4,0.315905,0.243482,0.982000,-2.000000,-2.000000,-2.000000
392,14,25,9,4,0.423593,0.232872,0.990000,-2.000000,0.990000,0.990000
393,10,24,11,1,0.407543,0.133608,0.995000,0.995000,0.995000,0.995000
394,20,12,30,4,0.093371,0.048563,0.997000,0.997000,0.997000,0.997000
395,20,29,21,4,0.375411,0.095247,0.996000,0.996000,0.996000,0.996000
396,11,14,10,1,0.364427,0.086845,0.990000,-2.000000,0.990000,0.990000
397,14,29,28,5,0.250946,0.126712,-2.000000,-1.000000,-2.000000,-2.000000
398,15,14,24,3,0.171858,0.159417,-2.000000,-1.001000,-2.000000,-2.000000
399,16,21,31,3,0.487114,0.218097,0.989000,0.985000,-2.000000,-2.000000
400,26,24,8,2,0.311875,0.054811,-2.000000,0.983000,-2.000000,-2.000000
401,14,10,24,1,0.292299,0.095402,0.997000,0.997000,0.997000,0.995000
402,25,28,27,2,0.391797,0.196774,-2.000000,-1.000000,-2.000000,-2.000000
403,18,30,18,5,0.447303,0.178184,0.999000,0.999000,0.999000,0.999000
404,25,12,16,4,0.476972,0.057625,-2.000000,0.986000,-2.000000,-2.000000
405,26,12,26,2,0.098448,0.041715,-2.000000,-1.002000,-2.000000,-2.000000
406,27,21,19,4,0.455514,0.071379,0.993000,0.993000,0.993000,0.993000
407,22,22,13,1,0.307679,0.002197,-2.000000,-2.000000,-2.000000,-2.000000
408,19,31,29,5,0.283626,0.013315,0.991000,-2.000000,0.991000,-2.000000
409,16,21,27,4,0.228341,0.241897,0.999000,0.998000,0.999000,0.999000
410,29,11,19,5,0.236169,0.032033,-2.000000,-2.000000,0.989000,-2.000000
411,26,29,19,4,0.308366,0.152259,-2.000000,-1.002000,-2.000000,-2.000000
412,15,22,18,2,0.163530,0.099726,0.995000,0.995000,0.995000,0.995000
413,25,15,23,2,0.482586,0.104919,-2.000000,-1.000000,-2.000000,-2.000000
414,12,15,19,2,0.215541,0.048963,0.991000,0.993000,0.993000,-2.000000
415,11,21,28,1,0.305412,0.196904,-2.000000,-1.000000,-2.000000,-2.000000
416,22,10,24,1,0.169991,0.028130,-2.000000,-2.000000,-2.000000,-2.000000
417,18,26,28,2,0.251225,0.086347,0.995000,0.995000,0.995000,0.995000
418,30,27,27,1,0.313777,0.235137,-2.000000,0.985000,0.993000,-2.000000
419,11,26,8,2,0.427284,0.074303,0.994000,-2.000000,0.995000,0.994000
420,23,25,30,4,0.460514,0.107139,-2.000000,-2.000000,-2.000000,-2.000000
421,12,24,11,2,0.312938,0.076521,-2.000000,-2.000000,-2.000000,-2.000000
422,19,15,27,5,0.485284,0.077578,0.998000,0.998000,0.998000,0.998000
423,28,16,12,4,0.299490,0.198665,0.992000,-2.000000,0.992000,-2.000000
424,14,31,27,1,0.257886,0.095956,0.998000,0.998000,0.998000,0.998000
425,17,20,18,2,0.362227,0.155729,0.997000,0.997000,0.997000,0.997000
426,27,22,17,1,0.010605,0.021200,-2.000000,-2.000000,-2.000000,-2.000000
427,12,27,15,4,0.372537,0.208041,0.998000,0.998000,0.998000,0.998000
428,31,31,28,5,0.465488,0.109540,0.999000,0.999000,0.999000,0.999000
429,21,12,14,1,0.385925,0.171889,-2.000000,-1.000000,-2.000000,-2.000000
430,12,20,13,3,0.346454,0.112369,0.996000,0.996000,0.996000,0.996000
431,25,25,26,4,0.472632,0.070392,0.994000,-2.000000,0.994000,0.994000
432,31,10,20,5,0.044728,0.135729,-2.000000,-1.003000,-2.000000,-2.000000
433,22,19,18,5,0.062323,0.086844,0.995000,0.993000,0.997000,0.997000
434,22,31,8,3,0.095050,0.033773,-2.000000,-2.000000,-2.000000,-2.000000
435,19,29,11,5,0.424132,0.181050,0.988000,-2.000000,-2.000000,-2.000000
436,14,29,27,4,0.419929,0.084740,0.998000,0.998000,0.998000,0.998000
437,20,12,8,5,0.013399,0.045301,0.999000,0.999000,0.999000,0.999000
438,31,19,28,5,0.405882,0.115158,1.000000,1.000000,1.000000,1.000000
439,15,25,23,5,0.103701,0.096758,0.993000,-2.000000,0.993000,0.993000
440,13,31,27,5,0.489986,0.164018,0.993000,0.991000,0.993000,-2.000000
441,20,24,18,2,0.195530,0.093062,0.991000,0.991000,0.991000,-2.000000
442,22,18,8,3,0.287321,0.168908,-2.000000,-2.000000,0.984000,-2.000000
443,26,17,17,2,0.027846,0.214477,0.992000,0.992000,0.992000,-2.000000
444,12,25,26,2,0.337746,0.149615,-2.000000,-2.000000,0.992000,-2.000000
445,25,25,21,5,0.127726,0.116804,0.998000,0.998000,0.998000,0.998000
446,27,20,24,2,0.295048,0.191194,0.989000,0.989000,0.989000,-2.000000
447,26,20,27,3,0.345858,0.225334,-2.000000,-1.002000,-2.000000,-2.000000
448,23,10,25,2,0.058945,0.218099,-2.000000,0.989000,-2.000000,-2.000000
449,17,29,12,2,0.389752,0.007980,0.994000,0.994000,0.994000,-2.000000
450,19,26,21,3,0.131081,0.068074,-2.000000,-1.004000,-2.000000,-2.000000
451,17,20,20,2,0.421250,0.036826,0.999000,0.999000,0.999000,0.999000
452,20,15,27,5,0.381452,0.194820,0.990000,-2.000000,0.994000,-2.000000
453,25,13,12,3,0.305297,0.207601,0.992000,0.991000,0.992000,-2.000000
454,19,21,19,4,0.264592,0.020602,0.999000,-2.000000,0.999000,0.999000
455,28,18,8,1,0.380289,0.122701,-2.000000,-2.000000,-2.000000,-2.000000
456,26,14,26,5,0.292458,0.159959,0.999000,0.999000,0.999000,0.999000
457,23,20,15,2,0.091520,0.093206,-2.000000,-2.000000,0.992000,-2.000000
458,18,21,17,2,0.136046,0.066765,0.991000,-2.000000,0.991000,-2.000000
459,12,22,17,2,0.379892,0.075903,0.995000,0.995000,0.995000,0.995000
460,28,21,26,1,0.411861,0.214804,0.993000,0.993000,0.993000,-2.000000
461,13,13,23,2,0.023589,0.060520,0.992000,0.992000,0.994000,-2.000000
462,29,20,31,5,0.053018,0.092666,0.994000,0.994000,0.994000,0.994000
463,29,10,26,4,0.205369,0.195385,1.000000,1.000000,1.000000,1.000000
464,10,22,27,2,0.493485,0.125896,0.990000,0.992000,-2.000000,-2.000000
465,26,23,28,5,0.187938,0.029315,0.993000,0.991000,0.993000,-2.000000
466,23,25,24,5,0.296781,0.002432,0.993000,0.993000,0.993000,-2.000000
467,12,17,9,1,0.007972,0.179783,-2.000000,-2.000000,-2.000000,-2.000000
468,11,12,25,1,0.423681,0.054335,-2.000000,-1.001000,0.993000,-2.000000
469,28,25,26,3,0.048113,0.186977,0.994000,0.994000,0.994000,-2.000000
470,17,13,16,2,0.198386,0.017533,0.997000,0.996000,0.997000,0.996000
471,26,10,8,2,0.227083,0.243974,-2.000000,-2.000000,-2.000000,-2.000000
472,21,30,17,3,0.318868,0.078750,-2.000000,0.986000,-2.000000,-2.000000
473,23,11,15,4,0.053970,0.237007,0.994000,0.994000,0.994000,0.994000
474,24,25,17,5,0.141348,0.091291,0.991000,0.989000,0.991000,-2.000000
475,16,21,12,1,0.350411,0.203956,-2.000000,-2.000000,-2.000000,-2.000000
476,29,17,8,4,0.005129,0.090200,0.997000,0.997000,0.997000,0.997000
477,17,11,22,1,0.076895,0.243188,0.983000,-1.003000,-2.000000,-2.000000
478,12,21,13,4,0.431964,0.139996,1.000000,1.000000,1.000000,1.000000
479,27,13,17,3,0.075565,0.161736,-2.000000,-2.000000,-2.000000,-2.000000
480,19,27,11,4,0.328820,0.070702,-2.000000,-2.000000,-2.000000,-2.000000
481,14,18,18,3,0.036353,0.047970,0.993000,0.993000,0.995000,-2.000000
482,11,29,27,3,0.423622,0.003639,0.990000,-2.000000,-2.000000,-2.000000
483,31,20,21,2,0.343451,0.126003,1.000000,1.000000,1.000000,1.000000
484,30,11,19,1,0.147706,0.147720,0.998000,0.998000,0.998000,0.998000
485,19,21,13,5,0.078432,0.124910,0.995000,0.995000,0.995000,-2.000000
486,17,23,13,5,0.154984,0.006187,0.998000,0.996000,0.998000,0.998000
487,22,13,9,5,0.010504,0.217281,-2.000000,-2.000000,0.991000,-2.000000
488,27,11,20,2,0.329056,0.149766,0.999000,0.999000,0.999000,0.999000
489,29,11,28,3,0.195071,0.071394,1.000000,1.000000,1.000000,1.000000
490,17,27,27,1,0.191328,0.151090,0.992000,0.990000,0.992000,-2.000000
491,11,27,17,1,0.308199,0.239572,-2.000000,-1.005000,-2.000000,-2.000000
492,20,11,16,4,0.433271,0.067164,0.995000,0.995000,0.995000,0.995000
493,16,17,20,3,0.126239,0.047338,0.993000,0.991000,0.993000,-2.000000
494,29,26,12,1,0.258421,0.020603,-2.000000,-2.000000,-2.000000,-2.000000
495,10,14,16,3,0.482977,0.136705,0.993000,-1.000000,0.993000,-2.000000
496,10,22,23,5,0.165245,0.036588,0.996000,0.996000,0.996000,-2.000000
497,22,25,15,5,0.475047,0.084104,0.991000,-2.000000,0.991000,-2.000000
498,17,17,17,3,0.057081,0.064511,0.992000,-2.000000,0.993000,0.993000
499,16,26,16,2,0.230375,0.085994,1.000000,1.000000,1.000000,1.000000
500,27,11,17,5,0.096516,0.211442,0.999000,0.999000,0.999000,0.999000
501,30,25,10,1,0.151161,0.169688,0.993000,-2.000000,0.993000,0.991000
502,25,20,16,4,0.004024,0.211333,0.993000,0.995000,0.997000,0.997000
503,20,16,11,1,0.385517,0.229758,0.993000,0.995000,0.995000,0.995000
504,17,10,21,4,0.170035,0.228456,0.994000,0.994000,0.996000,0.996000
505,14,18,31,4,0.170643,0.036071,1.000000,1.000000,1.000000,1.000000
506,30,24,23,1,0.372994,0.027364,-2.000000,-1.003000,-2.000000,-2.000000
507,29,24,9,1,0.459768,0.055142,-2.000000,-2.000000,-2.000000,-2.000000
508,28,15,23,2,0.151732,0.143514,-2.000000,-1.001000,-2.000000,-2.000000
509,17,21,27,4,0.197893,0.060766,0.999000,0.999000,0.999000,0.999000
510,12,22,17,2,0.264936,0.008653,0.989000,0.989000,0.991000,-2.000000
511,31,11,11,3,0.115994,0.145968,1.000000,1.000000,1.000000,1.000000
512,10,17,19,4,0.057885,0.096914,0.997000,0.997000,0.997000,0.997000
513,21,27,22,5,0.349966,0.248074,0.996000,0.996000,0.996000,0.996000
514,28,15,19,3,0.283786,0.041105,-2.000000,-1.001000,-2.000000,-2.000000
515,17,12,25,3,0.112211,0.025692,-2.000000,-2.000000,-2.000000,-2.000000
516,15,20,20,3,0.042460,0.233802,0.996000,0.996000,0.996000,-2.000000
517,27,21,19,2,0.440706,0.173358,0.996000,0.996000,0.996000,0.996000
518,19,20,29,1,0.184423,0.183329,-2.000000,-1.000000,-2.000000,-2.000000
519,15,20,26,1,0.126242,0.182668,0.995000,0.995000,0.995000,0.995000
520,16,16,12,3,0.210679,0.168765,0.997000,0.997000,0.997000,0.997000
521,16,29,10,5,0.145812,0.165768,0.997000,0.997000,0.997000,0.997000
522,19,11,15,2,0.477366,0.179225,0.991000,0.993000,0.993000,0.993000
523,10,27,15,4,0.268778,0.048825,1.000000,1.000000,1.000000,1.000000
524,10,16,13,1,0.492480,0.085418,0.991000,0.989000,0.991000,-2.000000
525,30,25,11,1,0.075193,0.248126,-2.000000,-2.000000,-2.000000,-2.000000
526,16,23,23,1,0.146382,0.203608,-2.000000,-1.002000,-2.000000,-2.000000
527,23,27,20,5,0.186980,0.158654,0.995000,0.991000,0.995000,0.995000
528,11,22,18,3,0.414450,0.138677,0.994000,-2.000000,0.994000,-2.000000
529,12,13,16,1,0.399052,0.096813,0.993000,0.991000,0.993000,-2.000000
530,30,29,14,4,0.210439,0.121968,-2.000000,-2.000000,-2.000000,-2.000000
531,29,15,21,2,0.454584,0.198762,0.995000,0.993000,0.995000,0.993000
532,14,16,12,4,0.179278,0.219920,0.995000,-2.000000,0.995000,0.995000
533,17,17,19,5,0.419685,0.187942,0.998000,0.998000,0.998000,0.998000
534,14,10,31,5,0.394692,0.130940,0.994000,0.994000,0.994000,-2.000000
535,31,13,21,3,0.338797,0.082562,0.995000,0.995000,0.995000,-2.000000
536,13,30,22,5,0.235136,0.192933,0.997000,0.995000,0.997000,0.997000
537,15,23,17,4,0.191884,0.048886,-2.000000,-1.001000,0.992000,-2.000000
538,26,11,30,1,0.368152,0.245228,-2.000000,0.990000,-2.000000,-2.000000
539,10,27,19,3,0.381095,0.061591,0.994000,0.994000,0.994000,-2.000000
540,18,27,28,2,0.418593,0.232242,0.991000,-1.002000,-2.000000,-2.000000
541,17,18,12,5,0.460702,0.108316,0.999000,0.999000,0.999000,0.999000
542,11,11,22,5,0.106520,0.049813,0.997000,0.997000,0.997000,0.997000
543,26,21,12,3,0.226343,0.029813,0.987000,-2.000000,-2.000000,-2.000000
544,23,22,31,4,0.338820,0.234208,0.994000,0.994000,0.995000,-2.000000
545,19,15,27,3,0.057240,0.223247,0.991000,0.993000,0.993000,-2.000000
546,30,26,13,3,0.480515,0.130812,-2.000000,-2.000000,-2.000000,-2.000000
547,30,25,8,1,0.465789,0.179307,0.994000,0.992000,0.994000,-2.000000
548,12,27,24,4,0.180358,0.237949,1.000000,1.000000,1.000000,1.000000
549,27,16,12,5,0.449310,0.039161,0.998000,0.998000,0.998000,0.998000
550,19,19,31,1,0.160263,0.181264,-2.000000,0.997000,0.997000,0.997000
551,20,16,21,1,0.382570,0.134443,-2.000000,-1.000000,-2.000000,-2.000000
552,16,18,28,2,0.485166,0.043811,-2.000000,-1.001000,-2.000000,-2.000000
553,11,25,29,3,0.169282,0.085861,0.989000,-1.001000,0.991000,-2.000000
554,15,12,11,1,0.006430,0.234715,-2.000000,-2.000000,-2.000000,-2.000000
555,13,15,25,4,0.461876,0.142524,0.998000,0.998000,0.998000,0.998000
556,31,21,28,4,0.118376,0.143528,-2.000000,-2.000000,-2.000000,-2.000000
557,28,14,22,5,0.326807,0.162272,-2.000000,0.984000,-2.000000,-2.000000
558,12,20,12,3,0.182598,0.167468,0.991000,-2.000000,0.991000,-2.000000
559,29,14,23,2,0.135527,0.112566,-2.000000,-1.000000,-2.000000,-2.000000
560,11,29,17,5,0.428541,0.192898,0.993000,-2.000000,0.993000,0.993000
561,16,19,18,1,0.343808,0.065575,-2.000000,-1.003000,-2.000000,-2.000000
562,24,21,22,2,0.171786,0.239274,0.997000,0.997000,0.997000,0.997000
563,27,30,14,3,0.000516,0.149791,-2.000000,-1.000000,-2.000000,-2.000000
564,27,20,14,5,0.259064,0.115136,0.998000,0.998000,0.998000,0.998000
565,31,16,8,3,0.298919,0.248912,0.995000,-2.000000,0.995000,0.995000
566,23,25,22,5,0.161914,0.181938,0.990000,-2.000000,0.992000,-2.000000
567,15,21,24,1,0.225267,0.151232,0.992000,0.994000,0.994000,-2.000000
568,12,19,16,1,0.424318,0.164049,-2.000000,-1.004000,-2.000000,-2.000000
569,19,31,8,4,0.250985,0.149809,-2.000000,-2.000000,-2.000000,-2.000000
570,30,19,31,4,0.482412,0.032032,0.995000,0.995000,0.995000,0.995000
571,30,18,22,1,0.299315,0.077254,0.992000,-2.000000,0.992000,0.992000
572,29,23,8,2,0.380609,0.179184,-2.000000,-2.000000,-2.000000,-2.000000
573,18,18,25,3,0.106206,0.019813,-2.000000,-1.001000,-2.000000,-2.000000
574,29,13,29,3,0.468840,0.220385,0.982000,-1.003000,-2.000000,-2.000000
575,25,31,30,3,0.284430,0.245969,0.996000,0.994000,0.996000,0.996000
576,29,17,8,3,0.343664,0.150673,-2.000000,-2.000000,-2.000000,-2.000000
577,19,28,8,4,0.167241,0.131459,0.992000,-2.000000,0.992000,-2.000000
578,20,12,27,2,0.025491,0.071928,0.999000,0.999000,0.999000,0.999000
579,11,30,22,2,0.315320,0.076012,0.994000,0.994000,0.994000,0.994000
580,17,31,30,4,0.410926,0.093593,0.994000,0.988000,0.994000,-2.000000
581,25,24,16,4,0.485304,0.231705,0.996000,-2.000000,0.996000,0.996000
582,18,12,24,2,0.112743,0.217304,0.995000,0.995000,0.995000,0.993000
583,12,31,13,3,0.437576,0.176599,0.992000,-2.000000,0.992000,-2.000000
584,10,22,9,5,0.121839,0.215094,0.994000,0.994000,0.994000,0.994000
585,25,16,30,4,0.131471,0.177653,0.992000,0.995000,0.996000,0.996000
586,13,27,27,5,0.436540,0.237997,0.998000,0.998000,0.998000,0.998000
587,23,17,24,1,0.241797,0.115953,-2.000000,-1.001000,-2.000000,-2.000000
588,26,28,19,5,0.290773,0.008027,0.995000,-2.000000,0.995000,0.993000
589,11,18,19,5,0.357579,0.159066,0.997000,0.997000,0.997000,0.997000
590,28,12,8,1,0.090519,0.027127,-2.000000,-2.000000,-2.000000,-2.000000
591,11,19,30,4,0.008211,0.178052,0.991000,0.993000,0.993000,0.993000
592,16,25,17,5,0.137884,0.234777,0.996000,0.996000,0.996000,-2.000000
593,25,29,14,5,0.306056,0.192840,-2.000000,-2.000000,-2.000000,-2.000000
594,13,21,25,5,0.391536,0.230603,0.999000,0.999000,0.999000,0.999000
595,14,24,21,3,0.207211,0.022598,1.000000,1.000000,1.000000,1.000000
596,25,10,21,4,0.437221,0.069031,0.997000,0.995000,0.997000,0.995000
597,25,26,19,1,0.377856,0.074455,-2.000000,-1.001000,-2.000000,-2.000000
598,22,26,26,4,0.022149,0.056208,-2.000000,0.993000,0.995000,-2.000000
599,12,18,28,2,0.330037,0.200504,0.993000,0.993000,0.993000,-2.000000
600,20,20,24,2,0.289402,0.051813,0.991000,0.993000,0.993000,-2.000000
601,31,20,30,3,0.029168,0.039989,-2.000000,0.992000,0.992000,-2.000000
602,20,13,12,3,0.092109,0.010263,0.997000,0.997000,0.997000,0.997000
603,26,12,21,5,0.079611,0.055494,0.998000,0.998000,0.998000,0.998000
604,11,15,19,1,0.298793,0.156279,-2.000000,-1.001000,0.992000,-2.000000
605,11,10,17,2,0.276256,0.092627,0.992000,-1.000000,-2.000000,-2.000000
606,24,15,23,4,0.296245,0.229706,0.988000,-1.000000,0.994000,-2.000000
607,19,21,15,1,0.025276,0.195606,-2.000000,-1.001000,-2.000000,-2.000000
608,12,20,8,2,0.421409,0.043286,0.998000,0.998000,0.998000,0.998000
609,31,18,31,3,0.243412,0.160780,0.995000,0.995000,0.995000,-2.000000
610,30,12,20,3,0.283696,0.114646,0.989000,-2.000000,-2.000000,-2.000000
611,24,28,11,2,0.456861,0.125526,-2.000000,-2.000000,-2.000000,-2.000000
612,13,30,25,5,0.157433,0.184500,0.994000,-2.000000,0.994000,-2.000000
613,19,29,14,3,0.350730,0.188896,-2.000000,-2.000000,-2.000000,-2.000000
614,15,19,21,5,0.155102,0.151698,0.996000,0.996000,0.996000,0.996000
615,15,10,20,2,0.249987,0.176503,0.993000,0.993000,0.993000,-2.000000
616,13,28,25,1,0.453618,0.190462,0.997000,0.997000,0.997000,0.997000
617,19,26,23,3,0.093317,0.191163,0.990000,-2.000000,0.990000,-2.000000
618,16,10,25,1,0.118386,0.183208,0.985000,-1.002000,-2.000000,-2.000000
619,30,17,23,1,0.185648,0.061296,0.990000,0.990000,-2.000000,-2.000000
620,19,26,29,2,0.497837,0.119557,-2.000000,-1.002000,-2.000000,-2.000000
621,27,14,29,1,0.260549,0.245672,0.991000,-1.001000,0.993000,-2.000000
622,10,10,12,3,0.474256,0.206917,0.995000,0.995000,0.995000,-2.000000
623,15,13,13,2,0.334264,0.175706,-2.000000,-2.000000,0.995000,-2.000000
624,12,12,10,1,0.151487,0.067250,0.995000,0.995000,0.995000,0.995000
625,12,30,23,1,0.263667,0.206918,0.990000,0.994000,0.994000,-2.000000
626,11,11,10,4,0.238921,0.127375,0.995000,0.988000,0.997000,0.997000
627,27,27,12,1,0.300588,0.037653,-2.000000,-1.011000,-2.000000,-2.000000
628,10,30,20,3,0.309568,0.013794,0.992000,0.990000,0.992000,-2.000000
629,21,18,17,1,0.271204,0.235779,0.995000,0.995000,0.995000,0.995000
630,15,30,30,4,0.078873,0.066725,-2.000000,0.992000,0.992000,-2.000000
631,30,26,20,3,0.101949,0.093732,0.996000,0.996000,0.996000,0.996000
632,28,29,18,2,0.257283,0.187605,0.996000,0.994000,0.996000,0.996000
633,15,31,16,5,0.102946,0.005035,0.988000,-2.000000,-2.000000,-2.000000
634,24,16,20,3,0.267958,0.086351,0.996000,0.996000,0.996000,0.996000
635,20,27,25,5,0.243993,0.113477,0.992000,0.992000,0.992000,-2.000000
636,22,17,23,4,0.087580,0.208610,0.995000,-2.000000,0.995000,0.995000
637,17,31,8,1,0.191882,0.133982,-2.000000,-2.000000,-2.000000,-2.000000
638,12,23,23,3,0.235382,0.077109,0.991000,0.991000,0.995000,0.995000
639,11,15,11,1,0.415494,0.020239,-2.000000,0.991000,0.991000,-2.000000
640,19,18,26,4,0.103091,0.139985,0.989000,0.989000,0.992000,-2.000000
641,21,27,13,1,0.363565,0.088025,-2.000000,-2.000000,-2.000000,-2.000000
642,18,11,22,2,0.232861,0.136749,0.996000,0.996000,0.996000,0.996000
643,29,21,14,5,0.453076,0.047961,0.999000,0.999000,0.999000,0.999000
644,14,13,25,5,0.357626,0.030551,0.998000,0.998000,0.998000,0.998000
645,26,12,12,5,0.019882,0.186919,0.992000,-2.000000,0.992000,-2.000000
646,29,14,13,4,0.178835,0.080935,0.991000,-2.000000,0.992000,-2.000000
647,12,15,30,4,0.290810,0.154484,0.998000,0.998000,0.998000,0.998000
648,11,13,12,2,0.359586,0.158876,0.996000,0.996000,0.996000,0.996000
649,17,19,14,1,0.195124,0.174732,0.996000,0.996000,0.996000,0.996000
650,20,14,23,5,0.266674,0.096685,0.999000,0.999000,0.999000,0.999000
651,21,13,28,1,0.222071,0.025609,0.992000,-1.000000,0.994000,-2.000000
652,28,21,20,3,0.175363,0.054296,0.995000,0.995000,0.995000,-2.000000
653,30,28,20,1,0.279252,0.243574,-2.000000,0.985000,-2.000000,-2.000000
654,11,10,20,3,0.230391,0.246796,0.997000,0.997000,0.997000,-2.000000
655,15,16,17,5,0.061460,0.192144,0.995000,0.995000,0.995000,0.995000
656,11,28,17,4,0.298395,0.069138,0.997000,0.997000,0.997000,0.997000
657,22,12,16,5,0.479005,0.124047,0.998000,0.998000,0.998000,0.998000
658,15,19,23,5,0.236543,0.038444,0.999000,0.999000,0.999000,0.999000
659,19,31,20,3,0.288326,0.177731,-2.000000,0.992000,0.996000,0.996000
660,18,18,29,4,0.336501,0.007858,0.999000,0.999000,0.999000,0.999000
661,23,29,26,5,0.475864,0.179911,0.992000,0.992000,0.994000,-2.000000
662,30,31,10,3,0.048806,0.023067,-2.000000,-2.000000,-2.000000,-2.000000
663,15,21,28,1,0.470526,0.002299,0.990000,-2.000000,0.990000,-2.000000
664,12,16,20,1,0.457972,0.095759,0.994000,0.994000,0.994000,0.994000
