,goal_dist_euclid.mean,goal_dist_euclid.std,goal_dist_euclid.max,goal_dist_euclid.min,goal_dist_euclid.median,goal_dist_euclid.kurtosis,goal_dist_euclid.skewness,goal_dist_euclid.sum,goal_dist_euclid.len,goal_dist_manh.mean,goal_dist_manh.std,goal_dist_manh.max,goal_dist_manh.min,goal_dist_manh.median,goal_dist_manh.kurtosis,goal_dist_manh.skewness,goal_dist_manh.sum,goal_dist_manh.len,goal_radial_dist.mean,goal_radial_dist.std,goal_radial_dist.max,goal_radial_dist.min,goal_radial_dist.median,goal_radial_dist.kurtosis,goal_radial_dist.skewness,goal_radial_dist.sum,goal_radial_dist.len,trap_dist_euclid.mean,trap_dist_euclid.std,trap_dist_euclid.max,trap_dist_euclid.min,trap_dist_euclid.median,trap_dist_euclid.kurtosis,trap_dist_euclid.skewness,trap_dist_euclid.sum,trap_dist_euclid.len,trap_dist_manh.mean,trap_dist_manh.std,trap_dist_manh.max,trap_dist_manh.min,trap_dist_manh.median,trap_dist_manh.kurtosis,trap_dist_manh.skewness,trap_dist_manh.sum,trap_dist_manh.len,trap_radial_dist.mean,trap_radial_dist.std,trap_radial_dist.max,trap_radial_dist.min,trap_radial_dist.median,trap_radial_dist.kurtosis,trap_radial_dist.skewness,trap_radial_dist.sum,trap_radial_dist.len,SARSA,MCCONTROL,QLEARNING,DQLEARNING
186,24.19522587374192,4.753003778518337,28.948229652260256,19.44222209522358,24.19522587374192,-2.0,0.0,48.39045174748384,2,47.0,9.0,56.0,38.0,47.0,-2.0,0.0,94.0,2,,,,,,,,0.0,0,42.56783226018224,12.368494519099244,54.93632677928149,30.199337741083,42.56783226018224,-2.0,0.0,85.13566452036449,2,129.0,41.0,170.0,88.0,129.0,-2.0,0.0,258.0,2,,,,,,,,0.0,0,0.983,-2.000000000000001,0.983,-2.000000000000001
187,18.35526219925555,1.4437276739677838,19.79898987322333,16.911534525287763,18.35526219925555,-1.9999999999999998,-3.689388467936446e-15,36.7105243985111,2,29.0,3.0,32.0,26.0,29.0,-2.0,0.0,58.0,2,,,,,,,,0.0,0,41.22069315941638,1.5344234934475196,42.7551166528639,39.68626966596886,41.22069315941638,-2.0,0.0,82.44138631883276,2,140.5,3.5,144.0,137.0,140.5,-2.0,0.0,281.0,2,,,,,,,,0.0,0,0.992,-2.000000000000001,0.992,0.992
188,11.423446488024553,3.8736120527538027,15.297058540778355,7.54983443527075,11.423446488024553,-2.0,0.0,22.846892976049105,2,19.5,6.5,26.0,13.0,19.5,-2.0,0.0,39.0,2,7.54983443527075,0.0,7.54983443527075,7.54983443527075,7.54983443527075,-3.0,0.0,7.54983443527075,1,25.067240127171473,7.150767260002555,32.218007387174026,17.916472867168917,25.067240127171473,-2.0,-7.773064402162017e-16,50.13448025434295,2,81.5,24.5,106.0,57.0,81.5,-2.0,0.0,163.0,2,,,,,,,,0.0,0,0.989,0.987,0.989,0.989
189,13.820956322658613,2.9122442080228987,16.73320053068151,10.908712114635714,13.820956322658613,-2.0,-9.34953892769568e-16,27.641912645317227,2,21.5,2.5,24.0,19.0,21.5,-2.0,0.0,43.0,2,10.908712114635714,0.0,10.908712114635714,10.908712114635714,10.908712114635714,-3.0,0.0,10.908712114635714,1,30.10740692129657,5.571718628525975,35.679125549822544,24.535688292770594,30.10740692129657,-2.0,0.0,60.21481384259314,2,84.5,20.5,105.0,64.0,84.5,-2.0,0.0,169.0,2,,,,,,,,0.0,0,0.994,0.994,0.994,0.994
190,12.673738122454687,7.574718608861901,20.248456731316587,5.0990195135927845,12.673738122454687,-1.9999999999999998,-3.2697962204424854e-16,25.347476244909373,2,17.0,11.0,28.0,6.0,17.0,-2.0,0.0,34.0,2,5.0990195135927845,0.0,5.0990195135927845,5.0990195135927845,5.0990195135927845,-3.0,0.0,5.0990195135927845,1,23.602057684389205,3.929742111483204,27.53179979587241,19.672315572906,23.602057684389205,-2.0,0.0,47.20411536877841,2,60.5,9.5,70.0,51.0,60.5,-2.0,0.0,121.0,2,,,,,,,,0.0,0,0.987,-2.000000000000001,0.989,0.989
191,18.395176920720925,2.9355520869806178,21.330729007701542,15.459624833740307,18.395176920720925,-2.0,0.0,36.79035384144185,2,34.0,5.0,39.0,29.0,34.0,-2.0,0.0,68.0,2,,,,,,,,0.0,0,57.25685583859237,20.69184524102793,77.9487010796203,36.565010597564445,57.25685583859237,-2.0,5.133014760121776e-16,114.51371167718474,2,235.5,80.5,316.0,155.0,235.5,-2.0,0.0,471.0,2,,,,,,,,0.0,0,0.989,0.987,0.989,-2.000000000000001
192,17.313340131089937,7.017709990102937,24.331050121192877,10.295630140987,17.313340131089937,-2.0,7.401273516997856e-16,34.626680262179875,2,36.0,16.0,52.0,20.0,36.0,-2.0,0.0,72.0,2,,,,,,,,0.0,0,22.653341940069847,5.506913740587599,28.160255680657446,17.146428199482248,22.653341940069847,-2.0,0.0,45.306683880139694,2,78.5,18.5,97.0,60.0,78.5,-2.0,0.0,157.0,2,,,,,,,,0.0,0,0.989,-1.001,0.989,-2.000000000000001
193,14.658612703252501,1.620207892847204,16.278820596099706,13.038404810405298,14.658612703252501,-2.0,1.6706211423569212e-15,29.317225406505003,2,20.5,2.5,23.0,18.0,20.5,-2.0,0.0,41.0,2,13.038404810405298,0.0,13.038404810405298,13.038404810405298,13.038404810405298,-3.0,0.0,13.038404810405298,1,28.904073471164914,0.23353109750201462,29.13760456866693,28.6705423736629,28.904073471164914,-2.0,2.2814497421697298e-14,57.80814694232983,2,91.5,1.5,93.0,90.0,91.5,-2.0,0.0,183.0,2,,,,,,,,0.0,0,-2.000000000000001,-2.000000000000001,0.983,-2.000000000000001
194,17.265081046520454,14.436653921774264,31.701734968294716,2.8284271247461903,17.265081046520454,-2.0,-2.267053661200282e-16,34.53016209304091,2,33.5,27.5,61.0,6.0,33.5,-2.0,0.0,67.0,2,2.8284271247461903,0.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,-3.0,0.0,2.8284271247461903,1,44.79111397128547,23.743548791436282,68.53466276272175,21.047565179849187,44.79111397128547,-2.0,0.0,89.58222794257094,2,204.0,107.0,311.0,97.0,204.0,-2.0,0.0,408.0,2,,,,,,,,0.0,0,1.0,1.0,1.0,1.0
195,12.563924641144677,3.02453262697522,15.588457268119896,9.539392014169456,12.563924641144677,-2.0,-8.988421435266067e-16,25.127849282289354,2,17.0,4.0,21.0,13.0,17.0,-2.0,0.0,34.0,2,,,,,,,,0.0,0,25.63474290760487,13.887402783134139,39.52214569073901,11.74734012447073,25.63474290760487,-2.0,-2.5468205273258366e-16,51.26948581520974,2,76.0,42.0,118.0,34.0,76.0,-2.0,0.0,152.0,2,,,,,,,,0.0,0,1.0,1.0,1.0,1.0
